id,image_width,image_height,box_count,box_size_avg,box_dist_avg,box_normalized_count,box_normalized_count (above average),box_normalized_count (below average),box_normalized_size_avg,box_normalized_dist_avg,normalization_warp_ratio,box_normalized_plus_dist_avg,d_box_norm_above_size,d_box_norm_below_size,d_box_normalized_points_far_distance,risk_level,risk_level,risk_level
833,5000,3333,455,114.8809505,4.740867463,198,29,76,82.61691919,4.740867463,0.346534653,5.105323808,32.14709763,26.84812549,1242.677984,4,5,4.5
834,4929,3286,169,104.5002959,8.760781573,167,2,0,103.6580838,8.760781573,0.01183432,3.410966155,0,0,0,3,3,3
835,3990,2242,178,73.58046875,8.797836022,85,18,25,60.40470588,8.797836022,0.3359375,7.267965594,20.29411765,17.55783212,682.7865039,2,3,2.5
836,2500,1562,497,16.12156448,2.304558824,429,32,12,15.42354312,2.304558824,0.093023256,14.42162318,0.292783505,0.286303387,6232.831279,3,2,2.5
837,2500,1399,1197,21.33326063,1.01257601,626,151,140,18.60223642,1.01257601,0.317339149,5.243240571,2.816698202,2.489612948,2761.581963,4,5,4.5
838,4000,3000,19,42.47692308,58.77403846,7,3,3,34.71428571,58.77403846,0.461538462,97.5686139,4.55625,4.076644737,2191.859872,1,1,1
839,4342,2893,144,87.79930556,10.11275,144,0,0,87.79930556,10.11275,0,9.353722152,0,0,0,2,3,2.5
840,3648,2736,572,19.99220488,2.926787565,269,60,81,16.67086245,2.926787565,0.343902439,16.82357668,6.175649695,5.311922465,6688.243049,4,4,4
841,1920,1377,199,43.82621477,4.025816555,101,23,25,39.98465347,4.025816555,0.322147651,3.775866571,6.224712644,5.473993531,600.9091009,3,4,3.5
842,6016,4016,1549,33.35196982,1.487623403,829,186,178,30.25096502,1.487623403,0.30511316,5.59036888,3.430415755,3.038431514,5953.30491,4,5,4.5
843,3489,2326,312,82.18816794,4.820660807,199,38,25,77.26407035,4.820660807,0.240458015,2.648525529,8.109407666,7.485607076,727.7468313,4,5,4.5
844,3840,2160,127,134.9023504,9.728761062,112,0,5,138.1381696,9.728761062,0.042735043,1.652603386,3.889344262,3.76684523,0,3,4,3.5
845,1920,1080,100,24.22897727,7.156626506,75,7,6,21.65666667,7.156626506,0.147727273,14.19334662,1.285638298,1.221356383,1270.072146,2,2,2
846,5544,3696,150,115.6394366,13.39007353,128,10,4,110.9714844,13.39007353,0.098591549,9.104935576,2.696232877,2.642308219,1674.57752,3,3,3
847,4640,3480,359,19.09985782,8.425956938,84,53,74,17.13630952,8.425956938,0.601895735,32.34098897,4.097157895,3.26403108,5438.907297,2,1,1.5
848,4608,3456,490,79.4982439,6.847333333,83,41,122,71.48404819,6.847333333,0.662601626,9.541767152,35.99984783,27.11008949,844.415633,4,5,4.5
849,1936,1205,226,18.58964646,3.865717354,181,3,14,19.32845304,3.865717354,0.085858586,22.08825585,1.093396226,1.030501753,500.4788651,3,3,3
850,1843,1382,322,41.55703125,2.319123553,177,46,33,32.96497175,2.319123553,0.30859375,4.673288587,4.361764706,3.928297406,1030.041155,3,4,3.5
851,4928,3280,47,156.8691489,37.73477993,47,0,0,156.8691489,37.73477993,0,26.22702664,0,0,0,2,3,2.5
852,3500,2332,84,117.1485119,9.629004065,84,0,0,117.1485119,9.629004065,0,16.02102767,0,0,0,2,4,3
853,5184,3456,195,89.43334359,7.950157068,168,27,0,73.9139881,7.950157068,0.138461538,13.46718857,0,0,0,3,4,3.5
854,4032,3024,162,60.68316667,13.75925481,13,32,39,45.71230769,13.75925481,0.845238095,17.92405138,44.48414634,34.0495935,1538.705697,1,2,1.5
855,5760,3840,356,130.1804286,7.316666667,346,1,3,130.5785405,7.316666667,0.011428571,5.06840738,0.905240793,0.900155171,1482.032188,3,5,4
856,1004,928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,3390,2466,223,54.44775785,4.649653092,215,8,0,51.57813953,4.649653092,0.035874439,5.936581352,0,0,0,2,2,2
858,2048,1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,5472,3078,671,26.43643411,2.72182233,583,49,13,25.34090909,2.72182233,0.096124031,11.58741303,0.38275076,0.375905739,5509.780425,3,3,3
860,4640,3480,367,18.55264026,6.569237288,205,66,32,13.96609756,6.569237288,0.323432343,27.64405708,2.032835821,1.861124893,7306.993897,2,2,2
861,1600,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,1296,1296,18,106.1722222,29.5045019,18,0,0,106.1722222,29.5045019,0,21.61310975,0,0,0,1,2,1.5
863,4640,3480,163,53.20970874,12.80716019,63,10,30,45.45952381,12.80716019,0.388349515,29.46645922,7.804511278,6.415978597,1625.819081,2,3,2.5
864,1560,2048,1380,18.90094866,0.920008052,496,158,242,16.79697581,0.920008052,0.446428571,5.681829192,5.065905097,4.181207178,3837.424604,4,5,4.5
865,1600,1066,123,76.44951456,6.227885305,79,14,10,72.66962025,6.227885305,0.233009709,7.891381025,7.96460177,7.381826031,978.2756452,4,5,4.5
866,1800,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,3264,2448,78,39.40384615,17.73342857,76,2,0,38.71776316,17.73342857,0.025641026,37.25928122,0,0,0,2,3,2.5
868,3968,2976,253,88.33280423,9.061349206,125,32,32,71.9852,9.061349206,0.338624339,15.69921111,12.28868778,10.78295924,664.2508219,4,4,4
869,3072,2048,36,60.62916667,21.25804472,35,1,0,59.54571429,21.25804472,0.027777778,26.20810378,0,0,0,2,2,2
870,4102,2784,156,78.02105263,8.183561644,138,12,2,72.48007246,8.183561644,0.092105263,4.149443915,1.311688312,1.303280053,417.4977962,3,4,3.5
871,3840,2160,43,147.355814,26.37906977,43,0,0,147.355814,26.37906977,0,24.42413159,0,0,0,2,3,2.5
872,2304,1535,36,44.20555556,20.20001372,34,2,0,40.09558824,20.20001372,0.055555556,27.1402021,0,0,0,2,2,2
873,5463,3647,64,100.4258065,28.65245833,57,4,1,97.08508772,28.65245833,0.080645161,11.97947364,1.585714286,1.585714286,180.0632874,2,3,2.5
874,1600,739,302,19.47651007,1.813274445,265,31,2,17.86264151,1.813274445,0.110738255,2.172253814,0.1215,0.121097682,631.314937,2,4,3
875,4608,3072,813,47.68510848,3.099162791,276,78,153,38.15289855,3.099162791,0.455621302,5.586482921,12.01424242,9.768037199,1152.94152,5,5,5
876,1172,878,109,19.5728972,3.678035088,91,15,1,15.76868132,3.678035088,0.14953271,25.75547571,0.185185185,0.185185185,2529.29245,3,3,3
877,3543,2362,2025,9.839139241,0.660202375,1726,224,25,8.746987254,0.660202375,0.126075949,6.64967437,0.0975,0.096344444,14150.53617,3,4,3.5
878,1000,750,61,18.55819672,4.628090126,49,12,0,14.64591837,4.628090126,0.196721311,13.77445086,0,0,0,2,3,2.5
879,6000,4000,218,92.47730769,14.86653646,58,28,44,80.19224138,14.86653646,0.553846154,10.37209008,15.55258621,12.48487425,1190.649753,3,4,3.5
880,1620,1080,34,97.73846154,13.85459574,16,6,4,72.678125,13.85459574,0.384615385,7.193131884,8.73,7.959705882,159.5068561,1,3,2
881,2338,1080,115,61.29234234,6.041424824,109,0,2,61.91697248,6.041424824,0.018018018,11.37731026,0.955752212,0.947441324,0,3,4,3.5
882,1944,1294,326,12.91890909,1.486755208,238,61,9,7.733672269,1.486755208,0.227272727,14.83473213,0.239747634,0.233864257,3603.637925,2,3,2.5
883,2284,1522,134,50.96653061,7.8208125,65,15,18,42.70692308,7.8208125,0.336734694,10.26708977,7.155172414,6.24742666,1059.100161,3,4,3.5
884,4000,3000,1255,27.25039024,1.320910038,744,166,115,25.04038978,1.320910038,0.274146341,5.089044656,2.546842105,2.315495492,4312.43293,4,5,4.5
885,6016,4016,188,109.4908602,13.8465233,184,1,1,109.4152174,13.8465233,0.010752688,14.96496417,0.656951872,0.656951872,0,3,5,4
886,1380,920,102,30.02372449,4.16965766,78,18,2,24.79230769,4.16965766,0.204081633,23.62356931,0.4025,0.398553922,1967.155719,3,4,3.5
887,3840,2160,27,317.002,41.28,24,0,1,324.3770833,41.28,0.04,5.133106146,5.384615385,5.384615385,0,2,3,2.5
888,4000,3000,65,132.1943396,30.73803191,41,6,6,122.0792683,30.73803191,0.226415094,27.796426,11.94745763,11.02842243,762.4034256,2,2,2
889,3024,4032,1,386.1,999999,1,0,0,386.1,999999,0,999999,0,0,0,1,1,1
890,1920,1080,341,10.08857567,2.212374582,296,39,2,8.695608108,2.212374582,0.121661721,14.65634969,0.041297935,0.041176827,5026.207498,2,2,2
891,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,3648,2736,235,34.99529148,6.737345972,198,19,6,30.81111111,6.737345972,0.112107623,16.80654696,0.806113537,0.788962185,3579.877146,3,2,2.5
893,1815,2720,105,42.29952381,8.591262136,101,4,0,40.92722772,8.591262136,0.038095238,18.42830102,0,0,0,2,2,2
894,2592,1456,77,47.09361702,10.54134752,21,11,15,46.06904762,10.54134752,0.553191489,21.10101595,14.54516129,11.90058651,430.3014542,2,2,2
895,3264,2448,494,41.06050725,2.776171545,308,66,40,32.77938312,2.776171545,0.256038647,3.989949609,3.196585903,2.944223858,1117.917266,3,3,3
896,6000,4000,9,520.6083333,205.3295314,8,1,0,480.721875,205.3295314,0.111111111,9.720201808,0,0,0,1,2,1.5
897,1180,700,61,36.23285714,9.292134447,16,6,13,37.046875,9.292134447,0.542857143,9.240004953,10.096875,8.110604508,310.6324498,2,2,2
898,5608,3739,936,23.06634615,2.252544288,910,26,0,22.5956044,2.252544288,0.027777778,10.15999704,0,0,0,3,3,3
899,2592,1936,44,154.13625,25.88616667,36,2,2,152.5486111,25.88616667,0.1,15.81513197,6.071428571,5.933441558,926.5765048,2,3,2.5
900,1600,1066,85,29.0144557,4.423282878,61,15,3,21.9647541,4.423282878,0.227848101,14.31926507,1.065853659,1.040774749,1032.328342,2,3,2.5
901,5087,2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,4000,3000,168,32.71148649,6.827841435,124,14,10,30.38346774,6.827841435,0.162162162,14.01527721,2.045886076,1.936285036,2161.812543,2,2,2
903,3820,2547,548,28.17962449,2.459963235,424,37,29,27.57999057,2.459963235,0.134693878,8.23310741,1.819075145,1.726129699,3857.887636,3,4,3.5
904,4640,3480,168,39.865625,16.19546875,71,13,28,35.8443662,16.19546875,0.366071429,16.5946905,6.775357143,5.686460459,3441.843436,2,1,1.5
905,5760,3840,474,67.57640152,8.920155039,127,32,105,58.21338583,8.920155039,0.518939394,20.24248236,13.34308943,10.41549175,1754.058704,3,4,3.5
906,3840,2160,305,28.04532787,3.428798587,305,0,0,28.04532787,3.428798587,0,12.72905083,0,0,0,3,3,3
907,3024,4032,282,84.40692,11.62,66,18,66,69.37348485,11.62,0.56,11.76223455,17.37083333,13.36691785,978.8771625,4,5,4.5
908,2736,3648,32,54.4765625,7.00625,32,0,0,54.4765625,7.00625,0,13.76819255,0,0,0,2,3,2.5
909,3840,2160,209,81.80282051,7.273015873,168,20,7,77.08482143,7.273015873,0.138461538,11.08462842,2.131930693,2.070726941,1860.433122,2,5,3.5
910,3264,2448,118,37.479,9.7696875,73,18,9,31.00136986,9.7696875,0.27,26.39494613,2.266055046,2.112424195,3585.371545,1,1,1
911,3648,2240,791,30.57305344,1.573317178,487,100,68,25.24383984,1.573317178,0.25648855,6.637158217,3.67033195,3.359444162,3844.868698,4,4,4
912,2500,1666,93,56.16075269,6.654798535,86,7,0,52.63081395,6.654798535,0.075268817,9.52346628,0,0,0,3,4,3.5
913,1536,864,1597,7.587467756,0.460841152,800,146,217,6.7253125,0.460841152,0.312123818,8.486573357,0.757608696,0.655139392,3302.62704,3,4,3.5
914,5760,3840,8966,16.57719719,0.306100609,8965,1,0,16.57618516,0.306100609,0.000111532,1.241828887,0,0,0,3,4,3.5
915,3828,2552,1329,36.93702032,1.195744296,1277,52,0,35.66945967,1.195744296,0.039127163,2.597428192,0,0,0,3,4,3.5
916,2048,1365,3012,23.35967349,0.38791997,1436,136,480,27.00111421,0.38791997,0.300194932,1.376235257,6.331556082,5.324645271,1477.807442,3,5,4
917,1440,961,1277,16.4671859,0.504794393,673,157,149,14.83127786,0.504794393,0.312563841,4.261179366,2.436746454,2.154335745,3336.015778,4,5,4.5
918,2388,2388,117,61.42461538,13.92410256,26,13,26,60.43461538,13.92410256,0.6,27.60932426,29.84835165,23.47049873,624.0621098,2,2,2
919,1728,1155,446,47.347681,1.777395349,432,8,2,46.95260417,1.777395349,0.022624434,3.679632578,0.164414414,0.164045772,1801.819853,4,5,4.5
920,4440,3330,71,84.85396825,31.46839062,53,6,4,67.21513208,31.46839062,0.158730159,44.7346157,7.594746269,7.273841497,1749.217109,2,2,2
921,5472,3648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,3840,2160,199,80.13101604,8.021390374,176,5,6,80.3328125,8.021390374,0.058823529,9.624659528,2.326683938,2.268224542,1859.07043,2,4,3
923,3072,2304,27,240.8555556,39.51263201,25,2,0,225.024,39.51263201,0.074074074,7.945969038,0,0,0,1,3,2
924,6000,4000,817,60.12019584,3.003139634,801,16,0,59.36822722,3.003139634,0.019583843,5.135515821,0,0,0,2,3,2.5
925,5156,3437,242,42.00766355,6.396954829,180,20,14,39.63965556,6.396954829,0.158878505,20.14840175,2.442982456,2.311747861,3942.046767,2,2,2
926,4640,3480,86,157.7266,34.858,26,6,18,156.825,34.858,0.48,20.13838036,34.34926471,27.55929378,618.7723854,2,2,2
927,1116,1486,324,20.53014706,1.820287326,209,37,26,17.4638756,1.820287326,0.231617647,12.4650169,2.819966443,2.60237644,2673.680985,3,5,4
928,2309,1732,456,25.56966667,2.783175676,155,67,78,21.71225806,2.783175676,0.483333333,17.49569992,5.541137566,4.605463021,2528.028014,3,5,4
929,1843,1224,2349,14.05692216,0.486087909,1086,264,333,13.4497698,0.486087909,0.354723708,3.481740352,2.322296627,1.994070795,5158.064743,4,5,4.5
930,5183,3455,385,75.79917695,5.56030083,129,43,71,66.72286822,5.56030083,0.469135802,9.534264461,20.33678344,16.63918645,1629.921347,3,5,4
931,3315,2565,33,54.54782609,29.01210145,16,2,5,60.5375,29.01210145,0.304347826,39.7290341,10.21428571,8.976190476,966.8713322,2,1,1.5
932,5464,4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,4640,3480,31,12.42413793,31.33564815,25,3,1,11.778,31.33564815,0.137931034,270.2507557,0.233333333,0.233333333,8177.945301,1,1,1
934,4591,3308,85,385.9438462,34.07565498,47,8,10,383.5595745,34.07565498,0.276923077,5.998045807,57.162,51.10955294,398.8039797,2,4,3
935,5368,3301,24,320.00625,31.31588809,24,0,0,320.00625,31.31588809,0,14.28043894,0,0,0,2,3,2.5
936,1920,1080,199,20.11818182,3.16560559,126,22,17,17.83293651,3.16560559,0.236363636,16.5636627,1.346153846,1.237920371,1227.220153,2,3,2.5
937,2523,1681,250,67.73125,4.609662408,240,1,3,68.12989583,4.609662408,0.016393443,7.304051107,0.601214575,0.596404858,2040.619533,3,4,3.5
938,3264,2448,127,12.55825688,10.80357798,88,12,9,11.84602273,10.80357798,0.19266055,82.79549025,0.652542373,0.611437342,14835.26756,2,2,2
939,1843,1229,61,128.302439,14.5260114,23,8,10,116.0282609,14.5260114,0.43902439,11.49759034,18.05294118,15.38939248,396.7230417,2,3,2.5
940,4032,3024,91,75.77716049,13.15025316,65,11,5,65.54692308,13.15025316,0.197530864,17.60875731,1.993604651,1.905973677,583.7749061,3,3,3
941,1500,1000,371,12.61430518,1.424152739,323,42,2,11.12167183,1.424152739,0.119891008,16.82532678,0.127371274,0.127027955,3649.283569,2,2,2
942,1843,1229,8,39.3435,104.7945,2,0,2,21.726,104.7945,0.5,188.6482175,7.242,6.33675,435.0490882,1,1,1
943,1620,1080,250,10.8672,1.784072581,250,0,0,10.8672,1.784072581,0,12.27917322,0,0,0,2,2,2
944,2760,902,4155,8.012822276,0.271707429,1756,530,623,7.531093394,0.271707429,0.396356136,2.975746779,1.499815968,1.275294781,9387.624751,3,4,3.5
945,5184,3456,290,22.6996124,5.239756098,203,39,16,19.39064039,5.239756098,0.213178295,17.13991968,0.963868613,0.91401334,4390.202666,3,3,3
946,2048,1360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,6123,4083,145,281.2083333,19.63088583,111,10,8,277.8759009,19.63088583,0.139534884,7.460215199,16.69416058,15.88823559,717.4440678,2,5,3.5
948,4000,3000,26,210.7269231,39.32291667,24,2,0,198.5770833,39.32291667,0.076923077,25.77966811,0,0,0,2,3,2.5
949,5760,3840,183,178.2873737,20.59381443,39,18,42,162.1,20.59381443,0.606060606,6.279445182,81.71702128,63.40883618,243.9098836,2,2,2
950,5520,3680,288,55.99545455,5.298214286,256,29,1,48.85253906,5.298214286,0.104895105,6.978065715,0.233449477,0.233449477,1335.473482,3,4,3.5
951,4272,2848,538,46.7047561,3.168732993,279,67,64,35.55913978,3.168732993,0.319512195,9.347200851,8.157911392,7.202616936,3236.137327,3,4,3.5
952,3746,2508,74,113.7981739,26.72416667,20,12,14,109.558,26.72416667,0.565217391,12.85902435,20.01716667,16.50063739,447.4399662,3,3,3
953,6000,4000,100,218.6709239,23.46748318,82,6,4,214.2408537,23.46748318,0.108695652,16.11089959,7.577083333,7.349770833,1298.416353,2,4,3
954,2449,1632,141,72.23723404,5.370070922,124,17,0,64.82943548,5.370070922,0.120567376,6.78302394,0,0,0,3,4,3.5
955,2349,1566,195,35.37831858,6.130780781,51,21,41,26.32647059,6.130780781,0.548672566,29.15943377,7.442532468,5.915859141,1763.566717,2,4,3
956,4608,3456,720,93.29847046,3.289175258,322,29,123,74.80993789,3.289175258,0.320675105,5.872917875,19.91809045,16.54308068,2089.976058,5,5,5
957,1616,1080,463,34.2442053,1.528340858,373,75,5,26.72975871,1.528340858,0.176600442,4.638797383,0.421069869,0.417432116,1533.630456,3,4,3.5
958,3968,2976,453,38.14620991,5.136200608,253,35,55,31.95790514,5.136200608,0.262390671,14.60897093,5.587060302,4.921053113,3756.575827,3,3,3
959,2000,1204,99,22.53636364,5.939739057,99,0,0,22.53636364,5.939739057,0,14.26739233,0,0,0,4,4,4
960,2400,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,1000,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,5184,3456,144,153.3565217,10.63565217,123,12,3,143.4186992,10.63565217,0.108695652,4.59177994,1.962765957,1.935505319,359.6606321,3,3,3
963,2560,1920,39,98.4025641,22.17435897,38,1,0,96.72894737,22.17435897,0.025641026,6.067779403,0,0,0,2,2,2
964,5472,3648,33,163.5931034,61.14311357,24,3,2,154.9229167,61.14311357,0.172413793,18.30674715,12.19354839,11.82404692,298.5635804,2,2,2
965,2451,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,800,436,150,18.9859375,1.645169271,104,13,11,16.69375,1.645169271,0.1875,10.93835187,1.66618705,1.555107914,582.4719894,2,2,2
967,2039,1293,516,23.40698819,1.56220129,492,12,4,23.15472561,1.56220129,0.031496063,7.840005473,0.133789063,0.133011219,2865.935043,2,4,3
968,4032,3024,314,10.09891304,5.554314159,162,26,42,10.74722222,5.554314159,0.295652174,57.34160936,2.077205882,1.805978363,13825.91182,2,1,1.5
969,3840,2160,21,39.99761905,68.91071429,19,2,0,35.96578947,68.91071429,0.095238095,62.94655498,0,0,0,1,1,1
970,3024,4032,397,47.16953488,5.855230769,88,36,91,49.325,5.855230769,0.590697674,8.364296196,21.59264706,16.69758853,746.2414574,3,4,3.5
971,5184,3456,603,44.28370474,6.649156627,150,87,122,39.35133333,6.649156627,0.582172702,15.64229648,17.54074844,14.0209631,4468.338794,3,4,3.5
972,4032,1960,129,86.48645669,8.420367993,112,14,1,74.32566964,8.420367993,0.118110236,14.47564538,1.15625,1.15625,701.0921681,2,3,2.5
973,2048,1365,2464,17.30626523,0.374081481,2461,0,1,17.31004673,0.374081481,0.000406174,1.972435937,0.006496143,0.006496143,0,3,5,4
974,4032,3024,77,50.6038961,21.19909091,76,1,0,50.06184211,21.19909091,0.012987013,45.83072826,0,0,0,2,3,2.5
975,1840,1224,207,15.20902256,4.011666667,55,41,37,10.78272727,4.011666667,0.586466165,36.06278064,5.346176471,4.41640665,4410.515244,2,2,2
976,2700,1800,62,94.84919355,16.39112903,62,0,0,94.84919355,16.39112903,0,16.91245866,0,0,0,2,4,3
977,2304,3456,71,34.28188406,8.151044776,68,0,1,34.63897059,8.151044776,0.014492754,14.61885747,0.142857143,0.142857143,0,2,3,2.5
978,3696,2448,153,32.89434783,10.81421739,81,15,19,25.46296296,10.81421739,0.295652174,18.37060118,2.598880597,2.293129939,2161.065503,2,3,2.5
979,4160,2336,179,43.80730994,6.68,157,10,4,42.72356688,6.68,0.081871345,20.55828495,1.076,1.05796648,3711.239091,2,3,2.5
980,4640,3480,89,59.29767442,21.91412602,10,10,23,46.05,21.91412602,0.76744186,43.25135372,34.44621212,25.93141811,839.1885018,2,2,2
981,5184,3456,77,276.7017465,26.90608696,58,10,3,233.2025862,26.90608696,0.183098592,10.8445911,8.835135135,8.605651106,422.8150215,3,4,3.5
982,2400,1602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,1944,1229,66,47.9575,10.31565517,48,9,3,40.85625,10.31565517,0.2,32.96598119,3.238095238,3.13997114,802.7027177,2,2,2
984,2999,1436,549,71.69987212,3.224419124,243,69,79,60.88374486,3.224419124,0.378516624,5.501175926,16.21095745,13.90776131,1248.505458,4,5,4.5
985,5196,3009,283,69.37807018,9.947784431,80,35,56,53.810625,9.947784431,0.532163743,11.5245261,24.19471366,19.49256083,1427.967554,3,3,3
986,5158,3442,31,139.6596774,32.67125581,31,0,0,139.6596774,32.67125581,0,16.18011139,0,0,0,2,3,2.5
987,4608,3072,310,35.46779,5.110204082,104,41,55,29.85913462,5.110204082,0.48,7.204627755,8.084117647,6.675916509,1617.122912,2,2,2
988,1920,1080,380,15.80960526,1.45816474,380,0,0,15.80960526,1.45816474,0,8.229310754,0,0,0,3,3,3
989,1620,1080,83,40.514,6.87932015,53,18,4,30.33113208,6.87932015,0.293333333,7.296536919,1.640506329,1.58121092,775.2907754,2,3,2.5
990,6000,3368,335,104.7335913,5.566502339,267,50,6,78.19419476,5.566502339,0.173374613,6.303651017,1.957294833,1.928081477,1036.824226,2,4,3
991,1300,866,27,47.06666667,19.73032208,26,1,0,45.86538462,19.73032208,0.037037037,19.55667737,0,0,0,2,2,2
992,2500,1874,3,344.25,77.77469381,3,0,0,344.25,77.77469381,0,11.59343605,0,0,0,1,1,1
993,765,1600,211,10.82887701,1.407250471,147,28,12,8.649659864,1.407250471,0.213903743,20.50643215,0.454271357,0.430588964,1811.90353,3,3,3
994,3008,2000,426,42.06693548,2.408045977,296,49,27,34.52719595,2.408045977,0.204301075,8.353120943,2.141729323,2.011013449,2227.107259,3,4,3.5
995,6048,4024,56,157.6,16.79730342,56,0,0,157.6,16.79730342,0,9.431496534,0,0,0,2,3,2.5
996,4665,3110,34,329.3066667,49.10066311,27,1,2,335.2962963,49.10066311,0.1,12.5505194,7.678125,7.452297794,162.9816875,2,2,2
997,4000,2941,512,71.03137255,5.758175,131,72,103,59.66450382,5.758175,0.571895425,12.36509845,16.55977995,13.26076129,1747.338257,3,4,3.5
998,4640,3480,468,15.77380383,3.613392857,355,38,25,13.53774648,3.613392857,0.150717703,19.0808888,0.690744921,0.655322105,7073.652892,2,1,1.5
999,3000,2000,112,75.41346154,8.693910256,85,15,4,66.54647059,8.693910256,0.182692308,12.10786743,3.277314815,3.189529597,1040.464647,2,3,2.5
